title,score,genres,ranked,popularity,members,favorites
Eiga Daisuki Pompo-san,8.15,"Comedy, Drama, Showbiz",#456,#3132,"53,853",481
Non Non Biyori Nonstop: Bukatsu wo Ganbatta,8.15,"Slice of Life, CGDCT, Iyashikei, Seinen",#459,#4738,"23,289",29
Dr. Stone: Ryuusui,8.15,"Adventure, Comedy, Sci-Fi, Shounen",#455,#798,"316,365",836
Toaru Kagaku no Railgun T,8.15,"Action, Fantasy, Sci-Fi, Super Power",#452,#1058,"239,580","3,304"
Fanren Xiu Xian Chuan 3rd Season,8.15,"Action, Adventure, Fantasy, Historical, Martial Arts",#457,#11964,"1,849",22
Yi Nian Yong Heng: Chuan Cheng Pian,8.15,"Action, Adventure, Fantasy, Historical, Martial Arts",#453,#7625,"7,093",94
Kaiba,8.14,"Adventure, Avant Garde, Award Winning, Mystery, Romance, Sci-Fi, Psychological",#460,#1559,"156,681","3,801"
Lupin III: Cagliostro no Shiro,8.15,"Action, Adventure, Award Winning, Comedy, Mystery, Adult Cast, Seinen",#458,#1912,"120,020","1,408"
Dr. Stone: New World,8.15,"Adventure, Comedy, Sci-Fi, Shounen",#454,#468,"499,969","3,149"
Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,8.14,"Action, Romance, Supernatural, School",#461,#942,"268,098","1,051"
Noragami Aragoto,8.14,"Action, Supernatural, Mythology, Shounen",#463,#84,"1,485,174","11,536"
"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su 2nd Season",8.14,"Action, Adventure, Fantasy, Video Game, Shounen",#464,#2013,"112,476",444
Major: Message,8.14,"Sports, Team Sports, Shounen",#462,#4137,"31,504",60
Ginga Eiyuu Densetsu Gaiden,8.14,"Action, Drama, Sci-Fi, Military, Space",#469,#4598,"25,014",70
Tensei shitara Slime Datta Ken,8.14,"Action, Adventure, Comedy, Fantasy, Isekai, Reincarnation, Shounen",#465,#82,"1,511,952","31,188"
Eizouken ni wa Te wo Dasu na!,8.13,"Adventure, Award Winning, Comedy, Otaku Culture, School, Seinen",#470,#715,"346,261","4,292"
Working!!! Lord of the Takanashi,8.14,"Comedy, Romance, Workplace, Seinen",#466,#2107,"104,665",214
Black Clover,8.14,"Action, Fantasy, Shounen",#467,#57,"1,738,094","47,792"
Given: Uragawa no Sonzai,8.13,"Boys Love, Drama, Music, School",#471,#2285,"92,480",759
Interstella5555: The 5tory of The 5ecret 5tar 5ystem,8.13,"Adventure, Drama, Sci-Fi, Adult Cast, Music",#473,#2576,"76,074",984
Death Parade,8.14,"Drama, Fantasy, Suspense, Adult Cast, High Stakes Game, Psychological",#468,#48,"1,815,130","28,689"
IDOLiSH7 Second Beat!,8.13,"Drama, Idols (Male), Music",#472,#4050,"33,000",407
Lupin III: Part 5,8.13,"Action, Adventure, Comedy, Mystery, Adult Cast, Seinen",#476,#3424,"45,709",408
Kidou Senshi Gundam: The Origin - Zenya Akai Suisei,8.13,"Action, Sci-Fi, Mecha, Military, Space, Shounen",#474,#4643,"24,444",121
Kimetsu no Yaiba: Hashira Geiko-hen,8.13,"Action, Supernatural, Historical, Shounen",#475,#423,"544,988","4,363"
Nodame Cantabile: Paris-hen,8.13,"Comedy, Romance, Adult Cast, Music, Josei",#478,#1834,"126,699",286
Shokugeki no Souma,8.13,"Gourmet, Ecchi, School, Shounen",#480,#61,"1,676,825","23,607"
Princess Tutu,8.13,"Drama, Mystery, Romance, Anthropomorphic, Love Polygon, Mahou Shoujo, Performing Arts",#479,#1416,"174,162","5,138"
Nisemonogatari,8.13,"Comedy, Mystery, Supernatural, Ecchi",#477,#280,"745,442","3,909"
Xian Ni,8.12,"Action, Adventure, Fantasy, Historical",#482,#9649,"3,779",80
Gankutsuou,8.12,"Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense",#483,#998,"255,810","3,930"
Skip to Loafer,8.12,"Drama, School, Seinen",#481,#888,"289,731","3,348"
Gintama': Futon ni Haitte kara Buki Nokoshi ni Kizuite Neru ni Nerenai Toki mo Aru,8.12,"Action, Comedy, Sci-Fi, Gag Humor, Historical, Parody, Samurai, Shounen",#484,#3574,"42,385",74
Golden Kamuy 4th Season,8.12,"Action, Adventure, Adult Cast, Historical, Military, Seinen",#486,#2129,"103,219",599
Katekyou Hitman Reborn!,8.12,"Action, Comedy, Organized Crime, Super Power, Shounen",#488,#405,"566,675","15,939"
Hinamatsuri,8.12,"Comedy, Childcare, Organized Crime, Super Power, Seinen",#487,#440,"526,942","4,559"
Given Movie 1,8.12,"Boys Love, Drama, Music",#485,#1032,"245,344","1,647"
Paripi Koumei,8.12,"Comedy, Adult Cast, Music, Reincarnation, Showbiz",#490,#826,"308,477","2,616"
Kaze Tachinu,8.12,"Award Winning, Drama, Romance, Historical",#489,#701,"353,032","3,608"
Precure All Stars Movie F,8.12,"Action, Mahou Shoujo",#491,#10079,"3,289",40
Kamisama Hajimemashita,8.11,"Comedy, Romance, Supernatural, Mythology, Shoujo",#494,#321,"676,943","15,949"
Seirei no Moribito,8.12,"Action, Adventure, Fantasy",#492,#1140,"223,488","2,781"
Kuragehime,8.11,"Comedy, Adult Cast, Crossdressing, Visual Arts, Josei",#495,#1022,"246,552","4,909"
Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,8.11,"Action, Comedy, Drama, Sci-Fi, Mahou Shoujo",#496,#4618,"24,802",200
JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.11,"Action, Adventure, Super Power, Shounen",#493,#113,"1,259,212","22,773"
Meitantei Conan Movie 14: Tenkuu no Lost Ship,8.11,"Action, Mystery, Detective, Shounen",#498,#2988,"58,914",71
Meitantei Conan Movie 05: Tengoku e no Countdown,8.11,"Adventure, Comedy, Mystery, Detective, Shounen",#497,#2811,"65,594",65
One Piece Film: Z,8.11,"Action, Adventure, Fantasy, Shounen",#499,#880,"293,705",639
One Piece: Episode of Nami - Koukaishi no Namida to Nakama no Kizuna,8.11,"Action, Adventure, Fantasy, Shounen",#500,#2662,"72,087",82
