title,score,genres,ranked,popularity,members,favorites
Watashi ni Tenshi ga Maiorita!,7.26,"Comedy, CGDCT, Otaku Culture",#2999,#1210,"208,566",954
Watashi ni Tenshi ga Maiorita! Special,7.26,"Comedy, CGDCT, Otaku Culture",#3000,#4113,"31,962",23
Kanojo to Kanojo no Neko,7.26,"Slice of Life, Pets",#3001,#2175,"100,311",298
Kidou Keisatsu Patlabor,7.26,"Action, Comedy, Sci-Fi, Adult Cast, Mecha, Workplace",#3002,#3690,"40,039",214
Kidou Senshi Gundam SEED Special Edition,7.26,"Action, Sci-Fi, Mecha, Military, Space",#3003,#6330,"11,210",12
Kidou Tenshi Angelic Layer,7.26,"Award Winning, Comedy, Drama, Sci-Fi, Strategy Game, Shounen",#3004,#2957,"60,155",311
Kimi no Hikari: Asagao to Kase-san.,7.26,"Girls Love, Music, School",#3005,#3488,"44,289",109
KimiKiss Pure Rouge,7.26,"Drama, Romance, School",#3006,#2297,"91,613",293
Konjiki no Gash Bell!!: 101-banme no Mamono,7.26,"Adventure, Supernatural, Shounen",#3007,#6954,"8,949",3
"Kono Danshi, Ningyo Hiroimashita.",7.26,"Boys Love, Drama, Fantasy",#3008,#3664,"40,538",159
Kyuujitsu no Warumono-san,7.26,"Fantasy, Slice of Life, Iyashikei",#3009,#2358,"87,188",503
Lupin the IIIrd: Mine Fujiko no Uso,7.26,"Action, Adventure, Drama, Adult Cast, Seinen",#3010,#5652,"14,943",15
Maria-sama ga Miteru 3rd Specials,7.26,"Comedy, Girls Love, Shoujo",#3011,#7420,"7,589",4
Maria-sama ga Miteru: Haru Specials,7.26,"Drama, Girls Love, School, Shoujo",#3012,#6920,"9,044",4
Mary to Majo no Hana,7.26,"Adventure, Fantasy",#3013,#2130,"103,235",185
Meitantei Conan OVA 07: Agasa-sensei no Chousenjou! Agasa vs Conan & Shounen Tanteidan,7.26,"Adventure, Comedy, Mystery, Detective, Shounen",#3014,#5689,"14,627",4
Motto To LOVE-Ru,7.26,"Comedy, Romance, Sci-Fi, Ecchi, Harem, School, Shounen",#3015,#730,"341,342",988
Natsu no Arashi! Akinaichuu,7.26,"Comedy, Romance, Supernatural, Time Travel, Shounen",#3016,#4872,"21,808",15
Natsuyuki Rendezvous,7.26,"Drama, Romance, Supernatural, Adult Cast, Josei",#3017,#2400,"85,162",268
Nijiiro Days,7.26,"Comedy, Romance, School, Shoujo",#3018,#1067,"237,316",726
Nu Wushen de Canzhuo Spring Festival Special,7.26,"Comedy, Gourmet",#3019,#10286,"3,068",12
"Omoi, Omoware, Furi, Furare",7.26,"Drama, Romance, Love Polygon, School, Shoujo",#3020,#2465,"81,979",326
Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... X,7.26,"Comedy, Fantasy, Romance, Isekai, Reverse Harem, School, Villainess, Shoujo",#3021,#1017,"250,347","1,062"
Owari no Seraph: The Beginning of the End,7.26,"Action, Drama, Fantasy, Vampire, Shounen",#3022,#2732,"69,041",142
Persona 4 the Animation: The Factor of Hope,7.26,"Action, Adventure, Mystery, Supernatural, School, Super Power",#3023,#5095,"19,575",13
Phi Brain: Kami no Puzzle - Orpheus Order-hen,7.26,"Action, Mystery, Suspense, High Stakes Game, Strategy Game",#3024,#3276,"49,418",45
Pokemon (2019): Harukanaru Aoi Sora,7.26,"Action, Adventure, Comedy, Fantasy, Kids",#3025,#7746,"6,843",8
Rokka no Yuusha,7.26,"Action, Adventure, Fantasy, Mystery",#3026,#340,"648,835","2,665"
Kakumeiki Valvrave 2nd Season,7.25,"Action, Sci-Fi, Mecha, Military, Space",#3027,#2249,"95,264",199
Kidou Senshi Gundam Thunderbolt: Bandit Flower,7.25,"Action, Drama, Sci-Fi, Mecha, Military, Space",#3028,#5491,"16,099",30
Kobayashi-san Chi no OO Dragon,7.25,"Slice of Life, Supernatural",#3029,#2108,"104,701",137
Kowarekake no Orgel (Movie),7.25,"Drama, Sci-Fi, Music",#3030,#5461,"16,319",20
Ling Jian Zun 4th Season,7.25,"Action, Adventure, Fantasy, Romance, Martial Arts",#3031,#10194,"3,149",15
Matantei Loki Ragnarok,7.25,"Comedy, Mystery, Supernatural, Mythology, Shounen",#3032,#3694,"39,894",180
Meitantei Conan: Conan vs. Kid - Shikkoku no Sniper,7.25,"Adventure, Comedy, Mystery, Detective, Shounen",#3033,#8540,"5,420",1
Mononogatari,7.25,"Action, Supernatural, Adult Cast, Mythology, Seinen",#3034,#2645,"72,736",249
Nanatsu no Taizai: Mokushiroku no Yonkishi,7.25,"Action, Adventure, Fantasy, Shounen",#3035,#2612,"74,160",398
Noblesse: Pamyeol-ui Sijak,7.25,"Action, Adventure, Supernatural",#3036,#3056,"56,418",107
Papa no Iukoto wo Kikinasai!,7.25,"Comedy, Romance, Childcare",#3037,#1264,"198,476",637
Popee the Performer,7.25,"Avant Garde, Comedy, Gag Humor",#3038,#6212,"11,719",318
Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,7.25,"Action, Mahou Shoujo, Time Travel",#3039,#10034,"3,331",5
RideBack,7.25,"Action, Drama, Sci-Fi, Mecha, School, Seinen",#3040,#3291,"49,125",132
Sabage-bu! Specials,7.25,"Action, Comedy, CGDCT, School, Shoujo",#3041,#5080,"19,747",12
Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki,7.25,"Adventure, Drama, Sci-Fi, Space",#3042,#6558,"10,300",25
Air Gear Special,7.25,"Comedy, Sports, Ecchi, Delinquents, School, Shounen",#3043,#3344,"47,601",72
Aiyou de Mishi,7.25,"Mystery, Suspense",#3044,#5565,"15,458",129
Angel Heart,7.25,"Action, Drama, Mystery, Romance, Seinen",#3045,#5143,"19,084",86
Another: The Other - Inga,7.25,"Horror, Mystery, Suspense",#3046,#1295,"193,696",174
Blend S,7.25,"Comedy, Otaku Culture, Workplace",#3047,#322,"675,339","2,977"
Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,7.25,"Action, Adventure, Comedy, Seinen",#3048,#8337,"5,741",6
Cyborg 009: The Cyborg Soldier,7.25,"Action, Adventure, Sci-Fi, Shounen",#3049,#3884,"35,636",187
Gakuen Utopia Manabi Straight!,7.25,"Comedy, Slice of Life, CGDCT, School",#3050,#4096,"32,388",134
Genjitsu Shugi Yuusha no Oukoku Saikenki,7.25,"Action, Fantasy, Romance, Harem, Isekai, Military",#3051,#576,"415,759","2,651"
Girls & Panzer: Saishuushou Part 4 Specials,7.25,"Comedy, CGDCT, Military, School",#3052,#10775,"2,658",1
Gokushufudou,7.25,"Comedy, Adult Cast, Gag Humor, Organized Crime",#3053,#544,"438,303","2,758"
Golden Kamuy OVA,7.25,"Action, Adventure, Adult Cast, Historical, Military, Seinen",#3054,#4314,"28,550",15
Gun x Sword,7.25,"Action, Adventure, Drama, Sci-Fi, Mecha",#3055,#2496,"80,206",360
Hana to Alice: Satsujin Jiken,7.25,"Award Winning, Drama, Mystery",#3056,#3396,"46,308",231
Hetalia Axis Powers,7.25,"Comedy, Anthropomorphic, Gag Humor, Historical, Parody",#3057,#987,"258,990","4,241"
"Himesama ""Goumon"" no Jikan desu",7.25,"Comedy, Fantasy, Gourmet, Shounen",#3058,#2804,"65,844",190
IGPX: Immortal Grand Prix (2005) 2nd Season,7.25,"Action, Sci-Fi, Mecha, Racing",#3059,#6189,"11,827",25
Imouto sae Ireba Ii.,7.25,"Comedy, Romance, Ecchi, Adult Cast, Otaku Culture, Workplace",#3060,#707,"351,893","1,821"
Jashin-chan Dropkick': Chitose-hen,7.25,"Comedy, Supernatural, Gag Humor, Mythology",#3061,#5551,"15,617",11
Servamp Movie: Alice in the Garden,7.25,"Action, Fantasy, Vampire, Josei",#3062,#4294,"28,913",43
Shikabane Hime: Kuro,7.25,"Action, Horror, Supernatural, Shounen",#3063,#2525,"78,533",122
Slayers Revolution,7.25,"Action, Adventure, Comedy, Fantasy",#3064,#3749,"38,671",42
Slow Loop,7.25,"Gourmet, Slice of Life, CGDCT, Iyashikei",#3065,#2808,"65,804",293
Solty Rei,7.25,"Action, Sci-Fi, Super Power",#3066,#4140,"31,470",133
Soukyuu no Fafner: Dead Aggressor,7.25,"Action, Drama, Sci-Fi, Mecha, Military",#3067,#3253,"50,158",270
Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,7.25,Comedy,#3068,#2036,"110,850",191
Touhou Niji Sousaku Doujin Anime: Musou Kakyou,7.25,"Fantasy, Vampire",#3069,#3615,"41,432",220
Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,7.25,Fantasy,#3070,#6344,"11,157",45
Tsuki ga Kirei Special,7.25,"Comedy, Romance, School",#3071,#3897,"35,393",29
Tsurune: Kazemai Koukou Kyuudou-bu - Yabai,7.25,"Sports, School",#3072,#3981,"34,029",36
Ultraman Final,7.25,"Action, Sci-Fi, Super Power, Seinen",#3073,#8381,"5,683",18
Uzaki-chan wa Asobitai! Double,7.25,"Comedy, Adult Cast, Love Status Quo",#3074,#1106,"230,239",920
Yuu☆Yuu☆Hakusho: Eizou Hakusho II,7.25,"Action, Supernatural, Martial Arts, Mythology, Shounen",#3075,#5786,"14,081",13
Sengoku Youko: Senma Konton-hen,7.24,"Action, Adventure, Fantasy, Historical, Mythology, Shounen",#3076,#5073,"19,826",54
Shin Chou Kyou Ryo: Condor Hero II,7.24,"Adventure, Drama, Romance, Historical",#3077,#9449,"4,030",3
Sidonia no Kishi Movie,7.24,"Action, Sci-Fi, Mecha, Space, Seinen",#3078,#6012,"12,710",11
Tekken Chinmi,7.24,"Action, Adventure, Historical, Martial Arts, Shounen",#3079,#8900,"4,861",10
Tetsuwan Birdy Decode: The Cipher,7.24,"Action, Comedy, Sci-Fi, Seinen",#3080,#4760,"23,049",12
To LOVE-Ru OVA,7.24,"Comedy, Romance, Sci-Fi, Ecchi, Harem, School, Shounen",#3081,#1382,"180,705",283
Wan Jie Xian Zong 2nd Season,7.24,"Action, Adventure, Fantasy, Romance, Historical, Martial Arts, Mythology",#3082,#9812,"3,589",5
"Wei, Kanjian Erduo La!",7.24,"Boys Love, Comedy, Anthropomorphic",#3083,#5082,"19,725",101
Witch Hunter Robin,7.24,"Action, Drama, Mystery, Supernatural, Detective",#3084,#1911,"120,072",655
Wu Geng Ji Zhi San Jie,7.24,"Action, Fantasy, Supernatural, Historical, Martial Arts",#3085,#10433,"2,937",11
Yeon-ae Halujeon,7.24,"Romance, Slice of Life",#3086,#4430,"27,168",60
Jiyi Guanli Ju,7.24,"Action, Mystery, Psychological, Super Power",#3087,#12363,"1,621",10
JoJo no Kimyou na Bouken: Adventure,7.24,"Action, Adventure, Drama, Super Power, Vampire, Shounen",#3088,#2423,"84,255",373
Kaidan Restaurant,7.24,"Horror, Mystery, Supernatural, Kids",#3089,#5328,"17,362",50
Kaiketsu Zorro,7.24,"Adventure, Historical",#3090,#5986,"12,865",81
Kidou Senshi Gundam I,7.24,"Action, Adventure, Drama, Sci-Fi, Mecha, Military, Space",#3091,#3365,"47,011",103
Kyouran Kazoku Nikki,7.24,"Comedy, Sci-Fi",#3092,#4262,"29,334",115
Love Live! School Idol Festival All Stars,7.24,Music,#3093,#8477,"5,522",14
MÄR,7.24,"Action, Adventure, Comedy, Fantasy, Isekai, Shounen",#3094,#3121,"54,195",311
Meitantei Conan OVA 05: Hyouteki wa Kogorou!! Shounen Tanteidan Maruchichousa,7.24,"Adventure, Comedy, Mystery, Detective, Shounen",#3095,#5688,"14,631",4
Mnemosyne: Mnemosyne no Musume-tachi,7.24,"Action, Girls Love, Horror, Sci-Fi, Supernatural, Adult Cast, Gore",#3096,#1313,"190,194","1,171"
Nabari no Ou,7.24,"Action, Drama, Supernatural, Martial Arts, Shounen",#3097,#1461,"168,992","1,214"
One Piece: Adventure of Nebulandia,7.24,"Action, Adventure, Fantasy, Shounen",#3098,#3356,"47,195",18
Ou Dorobou Jing in Seventh Heaven,7.24,"Adventure, Comedy, Fantasy, Psychological, Shounen",#3099,#5911,"13,337",25
Petshop of Horrors,7.24,"Horror, Mystery, Supernatural, Josei",#3100,#2682,"71,381",446
Planetarian: Snow Globe,7.24,"Drama, Sci-Fi",#3101,#5844,"13,718",25
PriPara Movie: Mi~nna no Akogare♪ Let's Go☆Prix Paris,7.24,"Slice of Life, Idols (Female), Music, School",#3102,#10897,"2,559",7
Sei Juushi Bismarck,7.24,"Action, Adventure, Sci-Fi, Mecha, Space",#3103,#8004,"6,314",38
"""Bungaku Shoujo"" Memoire",7.24,"Drama, Romance, School",#3104,#4227,"29,932",29
Aggressive Retsuko: We Wish You a Metal Christmas,7.24,"Comedy, Anthropomorphic",#3105,#3065,"56,172",38
Ajin Part 3: Shougeki,7.24,"Action, Horror, Mystery, Supernatural, Gore, Seinen",#3106,#4436,"27,094",13
Alice to Therese no Maboroshi Koujou,7.24,"Award Winning, Drama",#3107,#2099,"105,188",572
Amanchu!,7.24,"Slice of Life, Iyashikei, School, Shounen",#3108,#2254,"94,644",292
Appare-Ranman!,7.24,"Comedy, Adult Cast, Historical, Racing",#3109,#1757,"134,619",509
Baise Shandian,7.24,"Sports, School",#3110,#13440,"1,171",19
Blood Lad,7.24,"Action, Comedy, Fantasy, Delinquents, Mythology, Vampire, Seinen",#3111,#302,"701,526","2,077"
Bokura ga Ita,7.24,"Drama, Romance, Love Polygon, Shoujo",#3112,#1088,"234,837","1,917"
Break Blade,7.24,"Action, Fantasy, Adult Cast, Mecha, Military, Shounen",#3113,#2215,"97,546",219
Bubble,7.24,"Action, Sci-Fi",#3114,#1151,"222,085","1,523"
Clannad Movie,7.24,"Drama, Romance, Supernatural, School",#3115,#1384,"180,137",441
Cuticle Tantei Inaba,7.24,"Comedy, Fantasy, Mystery, Detective, Gag Humor, Organized Crime, Urban Fantasy, Shounen",#3116,#2060,"109,195",430
Digimon Adventure 02,7.24,"Action, Adventure, Comedy, Fantasy, Isekai, Kids",#3117,#1126,"225,938",776
Dinghai Fusheng Lu,7.24,"Action, Fantasy, Historical",#3118,#9923,"3,449",40
Doraemon Movie 23: Nobita to Robot Kingdom,7.24,"Adventure, Comedy, Fantasy, Kids, Shounen",#3119,#6427,"10,812",2
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,7.24,"Action, Adventure, Fantasy",#3120,#223,"848,427","2,104"
Erementar Gerad,7.24,"Action, Adventure, Fantasy, Romance, Super Power, Shounen",#3121,#2211,"97,621",467
Fushigi Yuugi: Dai Ni Bu,7.24,"Adventure, Fantasy, Romance, Historical, Isekai, Martial Arts, Shoujo",#3122,#4934,"21,295",41
Gekai Elise,7.24,"Fantasy, Romance, Medical, Reincarnation",#3123,#2290,"92,257",468
Hamatora The Animation,7.24,"Action, Mystery, Super Power",#3124,#828,"307,874","1,084"
Heavy Object,7.24,"Action, Sci-Fi, Mecha, Military",#3125,#1554,"157,455",449
Himouto! Umaru-chan OVA,7.24,"Comedy, Otaku Culture, School, Seinen",#3126,#2436,"83,535",69
Asura Cryin' 2,7.23,"Action, Fantasy, Sci-Fi, Harem, Mecha, School",#3127,#2884,"62,979",94
Beelzebub-jou no Okinimesu mama.,7.23,"Comedy, Fantasy, Romance, Mythology, Workplace, Shounen",#3128,#2164,"101,010",346
Cheonnyeon-yeowoo Yeowoobi,7.23,"Drama, Fantasy, Sci-Fi",#3129,#5670,"14,769",51
Dae Jang Geum: Jang Geum's Dream,7.23,"Adventure, Comedy, Gourmet, Historical",#3130,#8878,"4,904",39
Damekko Doubutsu,7.23,"Comedy, Slice of Life, Anthropomorphic",#3131,#6303,"11,308",52
Dumbbell Nan Kilo Moteru?,7.23,"Comedy, Ecchi, CGDCT",#3132,#590,"409,238","1,328"
Fullmetal Alchemist: Reflections,7.23,"Adventure, Comedy, Drama, Fantasy, Military, Shounen",#3133,#3472,"44,635",36
Gatchaman Crowds Insight,7.23,"Action, Sci-Fi, Super Power",#3134,#2557,"76,994",196
GJ-bu@,7.23,"Comedy, Slice of Life, School",#3135,#3777,"38,047",26
GS Mikami,7.23,"Comedy, Supernatural, Shounen",#3136,#5604,"15,211",45
Healin' Good♡Precure Movie: Yume no Machi de Kyun! Tto GoGo! Dai Henshin!!,7.23,"Action, Mahou Shoujo",#3137,#10261,"3,092",5
High School DxD Hero,7.23,"Action, Comedy, Romance, Supernatural, Ecchi, Harem, Mythology, School",#3138,#443,"526,194","2,672"
Hyakko,7.23,"Comedy, Slice of Life, CGDCT, School",#3139,#3418,"45,921",109
"Ijiranaide, Nagatoro-san",7.23,"Comedy, Love Status Quo, School",#3140,#237,"829,454","8,915"
Inu to Neko Docchi mo Katteru to Mainichi Tanoshii,7.23,"Comedy, Slice of Life, Pets",#3141,#5533,"15,765",44
Semantic Error,7.23,"Boys Love, Slice of Life, Adult Cast",#3142,#6880,"9,183",45
Shijou Saikyou no Deshi Kenichi Specials,7.23,"Action, Comedy, Martial Arts, School, Shounen",#3143,#5926,"13,265",21
Sora no Otoshimono,7.23,"Comedy, Fantasy, Romance, Sci-Fi, Ecchi, Harem, Shounen",#3144,#480,"489,229","3,915"
Subete ga F ni Naru,7.23,"Mystery, Sci-Fi, Suspense, Adult Cast, Detective, Psychological",#3145,#1412,"175,082",717
Suki tte Ii na yo. Dareka ga,7.23,"Romance, School, Shoujo",#3146,#2811,"65,719",36
Taisou Zamurai,7.23,Sports,#3147,#2948,"60,563",133
Trinity Seven Movie 1: Eternity Library to Alchemic Girl,7.23,"Action, Comedy, Fantasy, Romance, Ecchi, Harem, School, Shounen",#3148,#1372,"182,597",264
Tsundere Akuyaku Reijou Liselotte to Jikkyou no Endou-kun to Kaisetsu no Kobayashi-san,7.23,"Comedy, Fantasy, Romance, Video Game, Villainess",#3149,#2193,"98,412",455
You Shou Yan 2nd Season,7.23,"Comedy, Fantasy",#3150,#16534,518,1
Yu☆Gi☆Oh!,7.23,"Action, Comedy, Fantasy, Strategy Game, Shounen",#3151,#1007,"253,194","1,284"
Yume no Crayon Oukoku,7.23,"Adventure, Comedy, Fantasy",#3152,#8661,"5,220",27
Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama,7.23,"Comedy, Fantasy, Ecchi, Harem, Isekai",#3153,#2247,"95,416",118
Jin Zhan Fashi,7.23,"Action, Adventure, Fantasy, Video Game",#3154,#11558,"2,090",7
Just Because!,7.23,"Drama, Romance, Love Polygon, School",#3155,#795,"317,180","1,522"
Kakegurui,7.23,"Drama, Mystery, Suspense, High Stakes Game, Psychological, School, Strategy Game, Shounen",#3156,#80,"1,528,557","11,078"
Kidou Senshi Gundam Thunderbolt 2nd Season,7.23,"Action, Drama, Sci-Fi, Mecha, Military, Space",#3157,#4670,"23,994",23
Kindaichi Shounen no Jikenbo Specials,7.23,"Mystery, Shounen",#3158,#10304,"3,055",7
Kiniro Mosaic,7.23,"Slice of Life, CGDCT, School",#3159,#1353,"186,001",883
Kuma Kuma Kuma Bear,7.23,"Adventure, Comedy, Fantasy, Isekai",#3160,#1431,"172,311","1,003"
Kuroko no Basket: Oshaberi Demo Shimasen ka,7.23,"Comedy, Sports, School, Team Sports, Shounen",#3161,#4517,"26,100",7
Layton Mystery Tanteisha: Katri no Nazotoki File,7.23,"Comedy, Mystery, Kids",#3162,#5269,"17,916",60
Long Zu,7.23,"Adventure, Fantasy",#3163,#3684,"40,181",212
Lupin III: Honoo no Kioku - Tokyo Crisis,7.23,"Action, Adventure, Comedy, Mystery, Adult Cast, Shounen",#3164,#6935,"8,992",14
Mai-Otome Zwei,7.23,Action,#3165,#5074,"19,817",27
Mainichi Kaasan,7.23,"Comedy, Slice of Life, Childcare",#3166,#10079,"3,293",24
Maoyuu Maou Yuusha,7.23,"Adventure, Fantasy, Romance",#3167,#467,"500,810","1,520"
Masamune-kun no Revenge R,7.23,"Comedy, Romance, Harem, School, Shounen",#3168,#1156,"221,240","1,290"
Meikyuu Black Company,7.23,"Comedy, Fantasy, Isekai",#3169,#1083,"235,184",858
Meitantei Conan OVA 01: Conan vs. Kid vs. Yaiba - Houtou Soudatsu Daikessen!!,7.23,"Adventure, Comedy, Mystery, Shounen",#3170,#4987,"20,768",12
Michi (Movie),7.23,"Drama, Slice of Life",#3171,#12583,"1,500",20
Natsu no Arashi!,7.23,"Comedy, Romance, Supernatural, Time Travel, Shounen",#3172,#3073,"55,801",86
Nazo no Kanojo X,7.23,"Romance, School, Seinen",#3173,#766,"329,388","3,294"
Ni Tian Zhizun,7.23,"Action, Fantasy, Martial Arts",#3174,#9941,"3,421",45
Ookiku Furikabutte: Kihon no Kihon,7.23,"Drama, Sports, Team Sports, Seinen",#3175,#5880,"13,530",9
Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen,7.23,"Action, Mystery, Suspense, High Stakes Game, Strategy Game",#3176,#3827,"37,071",40
Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!,7.23,"Adventure, Comedy, Magical Sex Shift, Shounen",#3177,#4722,"23,520",24
Kaitou Joker 3rd Season,7.22,"Adventure, Comedy, Mystery, Kids",#3178,#8370,"5,694",13
Kami no Tou: Koubou-sen,7.22,"Action, Adventure, Drama, Fantasy, Mystery",#3179,#2800,"66,070",109
Keroro Gunsou Movie 1,7.22,"Comedy, Sci-Fi, Shounen",#3180,#7696,"6,938",16
Kidou Senshi Gundam 0083: Stardust Memory,7.22,"Action, Adventure, Drama, Romance, Sci-Fi, Mecha, Military, Space",#3181,#3350,"47,402",262
Kinnikuman,7.22,"Comedy, Sports, Combat Sports, Shounen",#3182,#5773,"14,131",78
Koukaku Kidoutai Arise: Alternative Architecture,7.22,"Action, Sci-Fi, Suspense, Adult Cast, Detective, Mecha, Psychological",#3183,#3491,"44,248",47
Kyoushoku Soukou Guyver (2005),7.22,"Action, Horror, Sci-Fi, Gore, Super Power, Shounen",#3184,#4686,"23,835",153
Long Zhi Gu: Poxiao Qibing,7.22,"Action, Adventure, Fantasy",#3185,#8541,"5,416",29
Mahoutsukai ni Taisetsu na Koto: Natsu no Sora,7.22,"Fantasy, Romance, Slice of Life, Iyashikei, Shounen",#3186,#4324,"28,439",67
Mix: Meisei Story,7.22,"Drama, Romance, Sports, School, Team Sports, Shounen",#3187,#4523,"26,026",68
Nanatsu no Taizai: Imashime no Fukkatsu Joshou,7.22,"Action, Adventure, Fantasy, Shounen",#3188,#2744,"68,541",112
Osomatsu-san: Ouma de Kobanashi,7.22,"Comedy, Sports, Gag Humor, Parody",#3189,#7070,"8,605",6
Robot Carnival,7.22,"Fantasy, Sci-Fi, Mecha",#3190,#4374,"27,848",144
Saiunkoku Monogatari Recaps,7.22,"Adventure, Fantasy, Romance, Historical, Reverse Harem, Shoujo",#3191,#8745,"5,098",6
Abenobashi Mahou☆Shoutengai,7.22,"Award Winning, Comedy, Fantasy, Ecchi, Isekai, Parody",#3192,#2269,"93,417",365
Ajin Part 2: Shoutotsu,7.22,"Action, Horror, Mystery, Supernatural, Gore, Seinen",#3194,#4353,"28,072",9
Amagami SS OVA,7.22,"Romance, Harem, School",#3195,#2961,"60,017",42
Boku no Hero Academia: Sukue! Kyuujo Kunren!,7.22,"Action, School, Super Power, Shounen",#3196,#1351,"186,103",160
Cheburashka,7.22,Comedy,#3197,#12099,"1,760",5
Choujigen Game Neptune The Animation: Yakusoku no Eien - True End,7.22,"Action, Comedy, Fantasy, Sci-Fi",#3198,#3996,"33,805",55
Crayon Shin-chan Movie 21: Bakauma! B-Kyuu Gourmet Survival Battle!!,7.22,"Adventure, Comedy, Gourmet, Seinen",#3198,#8133,"6,068",3
Dantalian no Shoka,7.22,"Action, Mystery, Supernatural, Detective, Historical",#3200,#1586,"152,988",548
Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,7.22,"Adventure, Sci-Fi, Survival, Shounen",#3201,#3080,"55,531",50
Dr. Stone: Stone Wars - Kaisen Zenya Special Eizou,7.22,"Adventure, Sci-Fi, Survival, Shounen",#3201,#3080,"55,531",50
Dragon Ball Super: Broly - Skytree Super,7.22,"Action, Comedy, Shounen",#3202,#5252,"18,087",39
ef: A Tale of Melodies. - Prologue,7.22,Music,#3203,#5100,"19,527",10
Fairy Tail OVA (2016),7.22,"Comedy, Fantasy, Ecchi, Shounen",#3204,#2384,"85,943",193
Fate/kaleid liner Prisma☆Illya Movie: Licht - Namae no Nai Shoujo,7.22,"Action, Fantasy, Mahou Shoujo",#3204,#3784,"37,943",68
Gegege no Kitarou (2018),7.22,"Comedy, Horror, Supernatural, Mythology, Shounen",#3206,#3164,"52,782",149
Ginga Densetsu Weed,7.22,"Adventure, Drama, Anthropomorphic, Seinen",#3207,#5463,"16,289",244
Girls & Panzer Specials,7.22,"CGDCT, Military, School",#3208,#3629,"41,129",44
Girls & Panzer: Saishuushou Part 3 Specials,7.22,"Comedy, CGDCT, Military, School",#3209,#7759,"6,815",15
Grancrest Senki,7.22,"Action, Adventure, Drama, Fantasy, Romance, Military",#3210,#783,"322,387","1,337"
Grisaia no Meikyuu: Caprice no Mayu 0 - Takizono Basketball Club no Nama Cream Party!,7.22,Ecchi,#3210,#2900,"62,447",64
